Day,Measurement,Temperature,Dissolved_Oxygen,pH,Dissolved_Solids,Suspended_Solids
1,28,2.6648614070512195,13.097311897852707,8.328104473919591,4241.405001907296,715.8721185583589
1,29,12.727457847311896,5.533232523142759,8.311052539894954,17.651267773220457,612.6021173668502
1,30,4.243887298022519,0.4387781092864431,8.24441541612157,2001.8977020907457,60.525362553025765
1,31,21.53370021662526,10.693115512712138,7.22472777133198,3953.144577360928,246.72722041642703
1,32,14.634775511816335,8.015818968686242,8.58037901382253,1927.0911113237632,99.34943735893009
1,33,26.19935454394086,10.065976450842367,6.783732705068407,4850.8640715082665,1.327462110773614
1,34,24.706545435422704,6.8486967415057585,8.3709462466866,1082.893117179699,176.7812229978456
1,35,30.067324762136593,1.8281819660648335,7.112664980092551,48.09892600681043,37.72145330427623
1,36,9.869262644382196,9.803477427970742,8.848448322122493,2325.517362294134,847.1815269237985
1,37,13.837566429181148,2.2414122804715038,7.558701954549603,3042.2582058183684,983.6736278511614
1,38,25.989370280760753,7.0678763504223125,8.365805088280887,4243.420759546568,425.2740742793711
1,39,14.690423283113853,3.0614972988273927,8.04001837015468,3705.3003062239654,760.9258189007213
1,40,25.635750012069597,1.3310131869032356,7.803411754519533,3282.7541363615783,628.3672643531646
1,41,17.941211884064717,8.043556297873062,7.722473919704704,2126.2380139597326,695.455542270031
1,42,11.225555225349597,12.589913052533664,8.442098512444439,3965.1376017017324,806.8905816280505
1,43,7.003856670429187,1.3794705645066085,8.562693748532983,4695.130311303549,307.97867363935995
1,44,21.708520779948905,10.14980682086554,8.145708223519891,417.32226927997664,66.94515454532035
1,45,6.516936855920357,7.023974584531188,6.879152107492752,2912.9230227987755,80.32922213641858
1,46,16.574728992459793,4.187250511465136,6.734143420723168,363.60377033423373,211.80870831947763
1,47,5.920828439204114,8.347096533464416,7.440545730152093,586.8772614948958,546.232692992938
2,0,18.529314623339054,9.926995330385287,6.718444718760597,1356.0477797666738,883.2300612477026
2,1,19.503172727315444,2.3746154928681804,8.591661791688571,1017.3916098586799,824.2250140778816
2,2,30.160446391935842,5.1317390875861255,8.686010159662487,1580.4377614985215,751.5724748850373
2,3,0.7621411598852906,2.6579292624921473,7.7386217722238335,2894.7511743500563,758.5242639287761
2,4,17.3029246603015,6.802132446789574,8.514101726183608,4693.836371654526,633.7765015934481
2,5,20.686499745779283,6.245865100713745,6.524090890518444,3171.1055846412246,792.5709266050139
2,6,27.227310407149172,8.23330162250764,6.7942611409876035,2211.294304961578,383.7053621896067
2,7,8.88813016058994,7.774531206933479,8.101189452057309,1111.6068236047654,759.8720470353668
2,8,23.22232769662913,13.305586737546244,7.5552270188484005,4727.038088733772,462.937876699428
2,9,10.40224433652274,13.972648954726301,6.831930806673369,1363.5943418406737,999.3830110529811
2,10,14.928727537894943,3.93515610135277,7.840716731977544,2847.5097122125794,486.669294184196
2,11,23.19497517364839,12.361556848579784,8.104475556446483,2385.8802334962766,997.455536574349
2,12,34.47195876171652,1.8030366362252805,7.446218815556761,211.69404111393843,408.6724917577761
2,13,22.47089114722913,12.78548991207864,8.439060275578854,2047.4654614876026,872.3516903316166
2,14,23.853184932687128,1.2602791305208787,7.633564889559691,606.6697306364455,346.3642077253072
2,15,8.724212974271392,3.74661040569607,8.450229446887857,3849.7675580433834,989.3990445761092
2,16,32.46896320638943,9.898097664897552,8.486431033889694,2761.7747362265277,719.7366161372006
2,17,8.396499191561158,10.936466890898098,6.673953392348731,3124.0471843438,857.1449942925469
2,18,24.700980262224544,2.397402310714158,7.200160757329905,452.18105088493274,744.9669411800321
2,19,20.136657826202896,1.8162544041453546,7.4067230234145685,564.5147995762828,718.8478192026704
2,20,8.103633158028565,5.7658191650653805,8.495398021391573,3257.045898648942,122.51896414185559
2,21,4.889525427966775,8.865048010941983,7.56486267500602,1130.8546721778785,179.17170366785896
2,22,34.17501911612551,10.140663574337372,8.102989511457025,4944.27308544816,285.36154032446257
2,23,27.315232454987434,6.394627883738223,8.847659159828957,3805.131993650246,112.74182242096987
2,24,21.081168393979027,9.481412256066234,7.176232531783215,1595.8483876621476,630.996766585335
2,25,14.568195098353758,0.6596589837418327,8.503103270840592,4148.053256591658,600.3534033024476
2,26,12.017209751629228,5.203185464545355,8.354924710465312,3829.410707926662,75.23530717208138
2,27,23.96559516864456,12.807958628220845,8.879623034055372,324.66967069188945,243.21877021984196
2,28,14.284276906954176,4.022322396172582,8.174716109868658,1897.3915489472943,593.3606736014914
2,29,3.1014768406997613,6.979024624866282,8.282595066916379,376.12753263974616,761.746738668857
2,30,9.379522854070771,3.1880531715628853,7.460643899434155,4265.177360687925,97.05202035975047
2,31,34.84565051309724,0.34697748422404984,7.2583613575537225,2970.1678948470985,300.7182574927504
2,32,34.499875794886336,2.208692146351972,7.266553282505026,2394.929886555068,146.40202960972658
2,33,32.234879643580584,4.478616515969084,7.077168566432977,791.2318477055619,624.5924391138662
2,34,12.957658712858505,13.929943654664754,7.57920414906628,4415.431997749709,232.1467393200126
2,35,10.070956472620177,5.035485119629557,8.838497453420601,130.24179833842743,543.7950881051871
2,36,24.643349488967594,2.5320136769193597,7.174098562520491,4538.7867142772,836.1605039490378
2,37,29.3526571238432,6.47000563731741,6.950425545176218,4408.8890209857345,892.3168626568117
2,38,2.648971354194984,0.24827242946651062,8.594203961102078,4404.898200185242,526.0760994928144
2,39,34.040708869625746,3.8042599708273914,8.247764671320954,2977.766480115302,899.9410544914607
2,40,34.664956631966824,7.4352904734007526,8.999743993160532,3906.4400318517205,577.4952216437312
2,41,15.529609044936302,3.998089782809574,8.539592989608185,4206.072358145633,708.029456904047
2,42,25.5756928369462,2.2560814087621015,7.370389313332122,3071.4617135956423,69.52458564846064
2,43,20.727805985450374,0.14283499203424155,6.7316809860452045,870.8744274305485,90.50137905610079
2,44,27.50762165374435,10.50621044102566,6.989768074614018,2192.7144131262266,694.8361793742513
2,45,15.31607664022521,4.8596459279123545,8.880835154208837,2476.7487109781823,486.0943472282382
2,46,31.210557030508287,6.529406132224999,8.01193652339122,2484.7224779889148,307.2290942897655
2,47,2.346301156145167,7.305253786981634,8.691059272739418,1656.6777166076802,872.2937788250373
3,0,3.705787797506974,5.35395736463284,8.673228404398413,1217.6984369460959,803.4526303693021
3,1,17.912916477931795,7.669552804328363,8.363408988354692,3847.0650091201646,113.81413076364733
3,2,5.603504222988766,11.989855870835019,7.989168243078135,297.60630738764615,758.8488745170962
3,3,12.790315381202904,9.698040815851238,8.10235341652991,1099.3735976966523,740.6416922429856
3,4,31.73627775190184,9.553415818416196,7.737076176874201,3893.715492877538,131.74266677195777
3,5,9.0576055003372,9.874429992105926,8.367263580528798,122.29254990085813,410.7614387605731
3,6,14.25756205456045,0.14723707138710407,8.522593509718735,1201.4312375335644,718.8462405585421
3,7,12.094921209115055,8.176903112818685,8.157871145857719,1271.7805296331342,906.9338209172123
3,8,34.15933092116855,12.453594799934253,7.627022395193718,820.7346859328479,331.25016841981756
3,9,32.727773487666944,7.978124146138965,6.600850223518404,234.63084666639932,824.4516334520121
3,10,16.16751880155344,10.483256566110896,8.678143024885152,1469.0522433772746,916.9678990612614
3,11,24.661178618815885,1.1142123546536191,7.39242539028087,3234.8363406142494,536.5146544582971
3,12,2.51698611558496,4.3014581977537985,7.653257847959536,3236.5127714106147,871.3962930262436
3,13,19.995244360082786,10.254363746274002,8.225435958641253,2742.0645725964164,807.7253851965861
3,14,29.09811154459298,1.4420271208092645,7.368627028076686,4566.8189812808305,289.7690084731706
3,15,24.535667032215123,10.289217822218987,6.621388520332115,3113.0794355832536,382.1962037255585
3,16,33.873379983877086,2.7081143874269245,7.791115136869994,4990.6833606495165,57.10847679971576
3,17,20.209687607744527,10.314863595403976,8.398659739406467,3068.1602462749097,921.0283129227636
3,18,27.1565609976849,10.359028623647482,7.2091889019974245,4701.195610392751,477.1271798293838
3,19,15.503392210379301,6.988473952601393,7.534307725489576,3586.224172398024,265.37543470529823
3,20,5.55267568203506,6.438675922241535,8.163190766041943,2598.3214408183676,586.5359300097441
3,21,10.328370251814864,8.770963570205518,7.683760566240842,1746.358717323448,814.4030045942119
3,22,24.685626216088508,11.278807538159006,6.502087138361761,3700.1094707960397,654.6994017738145
3,23,30.199496156493385,8.577423623016692,7.650507891882114,3072.485304717383,100.71757822419092
3,24,22.74724625471997,12.84157454821769,7.802944234345228,1602.9018912255938,584.3068381431339
3,25,15.230269407905176,9.478977087240544,8.577798538644243,3836.392398106097,288.61483377030936
3,26,27.179994615057623,0.2541613974003447,8.502586709548403,2032.5758192133735,591.7060830582826
3,27,2.45471814297494,13.406556454985173,7.250381431207871,3043.1722476525692,54.452751864958906
3,28,11.202721121753124,7.716715898893678,8.192562744473861,669.5394853593373,566.2104554846563
3,29,27.72746847880586,7.9810603835292255,7.284980947948844,4291.997196982241,489.6570568247892
3,30,15.91120948852028,10.083352193517761,7.138363797746941,4638.2346152779955,386.45848962519005
3,31,18.960686632391035,5.572341912774087,7.639524697188225,4293.844066519178,571.6037005225489
3,32,26.851745352975527,5.874610610398674,8.024939581458135,182.2331972885699,825.0642595750883
3,33,8.698695519986526,0.8212232951147462,7.519559558897088,4332.530555659108,565.2777813307904
3,34,29.986636280262825,5.71754838987053,6.746949011523769,188.89482408416535,264.627852304535
3,35,21.405368017404513,9.055696399109673,7.664775434463801,1698.37627446427,808.8897148998703
3,36,26.995628004941942,12.49149269730798,8.501486449249347,1713.6880452287635,88.13489783544203
3,37,11.251510860541675,13.63142636887613,6.662390077882824,2791.11089884835,575.3801641458763
3,38,25.144046748862078,2.5411792422208204,6.847186193403456,2316.987403142684,894.8458717329852
3,39,16.651088131657925,7.202857766550798,7.723180963757203,2775.7545181776886,220.8227069358969
3,40,18.058572002097367,7.14273242227796,8.501243573844688,2631.384837670691,631.5236032087793
3,41,21.704979373133543,7.329982656646182,6.637851240365093,2470.6522363801505,639.6355581698482
3,42,4.535287858718734,3.2423824853934575,8.9147407887159,2542.1450483984004,458.6534822603078
3,43,10.640532728301991,7.853992376062029,8.0649155940948,2092.2829229332383,907.9888006605836
3,44,3.7157780409863674,10.16582695197655,7.653824622766431,81.30844033070628,367.259543427048
3,45,13.909982850387149,9.7180316386698,6.683225571035512,3301.3957773723246,415.07996081762343
3,46,2.4044022642424063,11.918035945933012,7.676547911764633,2666.060499975755,577.3855076080575
3,47,13.251974239079786,0.032942252533260996,8.576447435242471,92.6227228152432,492.5292297968975
4,0,10.667496440393311,7.5788941162177474,7.713661344455988,3148.919722368043,266.3150776040578
4,1,18.549556876187665,13.189064627758976,7.109241031139164,2022.2351129383842,749.2257043349744
4,2,29.144613070952502,2.1260426810786557,6.534468763649884,680.873546412597,320.52423122007735
4,3,26.864408356073522,5.008014077705532,8.830480124850716,458.73622856569875,268.3969569153538
4,4,1.9256040090062743,10.52246183172866,8.812880190344552,4359.202153022756,31.471092236107225
4,5,25.827728033254388,2.0368756453334633,8.376350388311593,3166.5941595633194,664.0448579032582
4,6,8.642402793116945,5.8363389637387035,7.615709880403198,2291.801596742052,319.5115237742905
4,7,28.293166610744095,1.881274002372395,6.705890479005817,4365.884773894292,474.2633580901985
4,8,26.093938964228208,7.359924430909784,8.567068732199525,197.80574057942647,829.0666987071803
4,9,20.643493632048237,7.468596446968699,7.684262474047804,3447.1053910044443,420.478909090337
4,10,5.2703277012790615,11.84976920947948,7.810797915977425,1581.2150692828359,542.4431931250066
4,11,10.35780432447674,13.776776480670792,7.612797233661303,1661.5742904822516,337.741209767182
4,12,30.26613548913819,11.259077435598162,8.66813122325019,3245.946922295738,382.4007329958508
4,13,1.457702326927877,3.9062193185287875,8.10805122837243,3828.2975157882597,677.8089980773184
4,14,17.99392730978503,7.388833225097061,7.089337603908415,121.96881914886382,406.29136608804606
4,15,17.60847600162402,9.672298344506371,8.73484629656933,2716.787624121422,560.3255691002994
4,16,12.274866479021357,13.38639755923938,6.75754626915479,3872.139399748407,896.1095203249057
4,17,0.6659007160774255,3.9676692948111105,7.415444021837226,3283.8008321928914,551.5966427494637
4,18,27.82872753283284,2.2581566229518897,7.48773461201245,574.8799785836028,833.4435790781617
4,19,13.997254731067041,4.897324903439213,8.017374053819777,3309.6189200264635,691.6237194938144
4,20,9.666419133845471,2.3056748104757565,6.546622526963069,2295.191512102785,305.73411061138
4,21,11.483748070777981,2.931563574781434,6.833835820952024,4784.572903564151,87.71540839990666
4,22,31.693597998099186,4.6656731564799845,8.295638120531091,2252.851492337294,301.08484085288467
4,23,0.05826672476043626,7.4283581555956815,8.28305539384491,1175.8378015375138,530.5178134369283
4,24,33.26403227899593,10.786805516178058,6.746923482121206,215.4850233872768,760.320187187724
4,25,8.04144789018682,13.748479392702016,7.78286283819946,4902.142978696982,582.4294926179053
4,26,1.6474672727756001,4.043498095141194,8.28483486182521,3167.3397408271608,819.7633207269108
4,27,8.135702947012769,4.707396940257748,7.341524127808278,1046.3157322022405,39.5770341485443
4,28,29.711031235952348,11.213648834704852,7.961166785427486,4883.767728629353,938.4203431864705
4,29,15.980382709510641,11.398547410260724,6.943334709516923,4295.500961490297,616.0181260610426
4,30,14.753804988899246,7.115918349811191,8.14293614892409,4972.901297326936,587.7859519907888
4,31,1.7076546044986085,1.522296683199443,6.841011563356526,589.7989489531246,700.707957363395
4,32,18.045707707533616,13.25415797481345,8.014139657749347,435.22851887770884,955.3440500854961
4,33,14.877877961150597,9.118588470472053,6.709075687687662,1777.1427254535677,729.856201285429
4,34,25.699441998436406,7.6317403332423925,7.833729050634366,3001.39090489906,690.8559249981805
4,35,30.865750677429187,5.7507042184286385,8.102074470297232,4439.5767830336345,45.03407303220597
4,36,6.666783601083457,10.883351572265829,7.117843716813137,4890.786007351324,86.58070606112467
4,37,25.249544255336843,12.34170003622405,7.5784966819561435,3986.0655207893133,535.4057812889196
4,38,32.064888677439704,12.960704441346616,8.713903519282226,1462.5534377554588,466.36416483243636
4,39,16.77136006467129,2.1143493103650997,7.755868550764356,224.29740788656173,97.37950076723666
4,40,27.597704780516157,10.11556826464237,7.4315627228354355,4197.420873435653,783.4710439545186
4,41,33.16109986193547,5.073256061237481,7.605902141235502,2278.6854929907236,614.575321764658
4,42,1.844768705848299,13.264739870064705,8.869276637451112,1313.7360141180277,994.2528250398005
4,43,24.382879125557558,13.897098394961146,7.204552501956423,2995.0458270726244,16.798182755073164
4,44,10.394930463679554,7.10140612672407,6.947890166865143,526.1177942916651,992.6021832850752
4,45,8.070313308321817,6.532353144061343,7.247991820519473,4420.829926070448,968.3871512640405
4,46,26.044347662596913,10.553907811840782,6.760187977470691,1146.3820163308603,114.5293688945106
4,47,19.223521425330222,1.7908073783341898,8.605767726126317,435.2876206174061,214.99345508269664
5,0,11.47474474349849,1.8350671500171323,8.236229652626019,575.9704338205273,463.64201032140693
5,1,28.92162657423822,12.705759196067058,7.969781211865415,4216.32803303571,640.8204592956668
5,2,17.617413800739982,12.214212963513306,7.7850929849762665,644.2887729440588,283.425044206683
5,3,26.47582863287041,6.9148173848726975,8.477321737692858,338.3384347675911,724.8739667507359
5,4,34.45887893318234,1.8888099562893688,8.905631182652579,3314.843470931963,627.2463728739095
5,5,18.82465746144758,12.884230863211894,7.508196932725282,3583.9790424972225,324.1445552479799
5,6,11.833629336762701,6.594990733873894,8.211479480173622,922.4722330076329,308.70419416226724
5,7,29.110585702179556,7.28254245059647,8.138516863206206,4420.017325723934,821.3120819467555
5,8,3.687218215857959,10.10538259653711,8.73273396461693,1278.1437221601943,952.5710074794148
5,9,2.344899232766414,7.880603141506381,7.284148553126907,1893.9229548459052,909.1199850142406
5,10,12.258372844867083,0.9565827673349885,7.830202892007271,1022.9382226781842,322.41095060902194
5,11,34.44054604072841,2.6202142658374608,7.010601091042211,3205.431063396378,83.67504699067607
5,12,30.72502355645441,4.224110838418227,6.508161271003919,3139.018524681056,888.4182931033876
5,13,22.937723437546673,5.024210872078539,8.876510701686364,4398.279859981662,234.40083357698117
5,14,7.124061568011009,6.853256036381205,7.544682382921289,2800.3457486559787,980.9794619507247
5,15,6.312100200038362,7.048249810711668,6.858761124654522,518.7884762557183,159.99212358706504
5,16,5.884828557918971,0.09700181300551813,7.40909532226719,429.6820414254282,64.76516853449266
5,17,23.590912188096475,9.798608234773111,7.477759255932053,2560.3046078026105,663.5534547523317
5,18,9.687522489194507,4.781863403347524,7.678844629034426,303.6261052938033,823.7716556015115
5,19,9.72052837168609,1.9537196580141492,8.59542755079369,2988.9387237759834,666.2936524463461
5,20,25.91439742673813,6.635140036541801,8.417574309642507,1146.0155923450843,541.1070733904176
5,21,25.66124256222561,7.596940513219165,8.17286398722908,2455.8266354004522,391.48245059962704
5,22,16.12187465273493,2.4090570217869165,7.549167216277837,2482.1124174555803,673.8733351712789
5,23,4.789207557099061,12.412466622342311,6.6536129689266925,4397.740871545533,55.088756979120525
5,24,19.24189047535141,8.721215733322593,8.625175425779947,420.51726836707326,374.01894285819503
5,25,5.757853249126156,11.140609055029026,8.966923254004362,3316.846964125486,321.8631664165894
5,26,15.753302148116134,11.142552666674133,8.344837914915871,1940.8336086044021,549.2521907400861
5,27,19.7662952421581,6.731072114120135,7.267873727894103,2543.3607341123056,575.7030814258684
5,28,22.75723017817301,3.151266905768305,8.319107537125515,3415.1516088823046,61.216419123523494
5,29,16.61065902769976,8.37614283348271,6.627313411691797,272.28663628847846,303.94214750317497
5,30,3.7679715082670806,6.8833743626452755,7.740102590662727,3910.6096688529046,155.90600606451045
5,31,18.265918501723107,2.002174510504525,6.748171734595779,561.1103995983774,271.681821217878
5,32,28.12637167337628,12.348495279653557,7.978121913693049,2547.372592719068,607.7936154748553
5,33,0.20235025563742737,11.15850678025309,6.603847674019967,461.7557303393344,546.4480223030223
5,34,20.642685095877834,11.391668456207961,8.376215163147648,3275.3908285060174,867.6574426737858
5,35,17.869359149614457,8.535590618278725,8.61446317008363,4107.260036711507,401.85554573304495
5,36,25.166106401129593,13.11017211968518,7.890545591861198,4673.096689468137,24.310924876973615
5,37,11.019312669953598,3.5302922597894515,7.98927509802183,4241.3551714016685,706.4692945023457
5,38,8.050726636193051,7.090495141406735,8.8049973556774,4717.054450665402,899.74879711625
5,39,34.677527243424066,2.75465087823761,7.449027230702033,60.704541725853375,455.2540872594554
5,40,14.066533508966161,10.487936314265582,7.458916648066897,2669.482767255703,362.45394798291596
5,41,15.818327357117704,7.14877533088951,7.266576585219497,1264.6112059463894,625.6159438492936
5,42,3.3923341111798564,1.7440850148884928,6.934314915001118,1284.6767955568405,309.45026570142966
5,43,6.249594897476315,4.081171122708001,7.8436011232747225,1326.7482098505861,758.3933738433283
5,44,18.95117001574162,12.21067656100725,8.26573468248109,2375.2160736794312,383.4656010765878
5,45,1.4824224611503023,8.198446955746961,8.926314040045634,337.1304691751409,811.0688792936116
5,46,26.755746953729417,6.604789326643383,8.235184577187535,4527.224026286599,839.1435165914231
5,47,25.213397405433017,5.742223078299005,7.712111165848765,4748.903887080335,399.50728422246516
6,0,28.071503188390437,5.126277013971675,8.681049758929184,4634.147726521365,511.90165866415896
6,1,26.539291418868142,7.683271389680909,7.290860315428767,2097.4830966239692,164.31524992529822
6,2,13.556723809057129,11.2134720489894,7.881220616995614,3976.254218659286,506.440272767696
6,3,7.068017776105155,8.562975509310348,7.7418475506713476,1109.3067832610736,469.6545354288997
6,4,10.224746705288382,5.041323920700657,8.704976873145098,591.2989785929728,806.4923281121768
6,5,28.194495849566486,1.4044571623483286,7.108948388679164,2992.807557672651,238.11061672371125
6,6,13.853248992124772,6.483902961142058,7.352295054437317,3830.1972370291755,734.3173016991891
6,7,31.57269619802407,2.723317484442765,8.165861478931287,2481.3601562696813,685.7160676779969
6,8,12.37249026627506,0.5395124082931562,7.030423144273641,4969.3532277013,858.9979983922531
6,9,5.5515631651534285,3.1776625822160227,7.0700058989539505,412.3095029654289,571.3936849640315
6,10,28.43783813294024,13.302058781977506,6.63435952912209,1889.2061046476772,860.7347822918621
6,11,6.541370081482555,9.47978190875422,7.6010975710564495,3592.5790147151297,565.709169684751
6,12,13.82178479159424,5.550126012498563,6.844084535281587,3132.6253045969606,588.6669453719629
6,13,6.236540809077014,7.873490022472665,8.74009301209153,2878.0820493469027,19.181320923190135
6,14,3.481739197546605,13.216639684027767,8.475949607617816,2230.3042821879944,965.9053541614902
6,15,26.887727922343352,4.012149368877396,8.006905173450226,1372.8361765088832,659.6883602862198
6,16,10.790316500238369,11.228510872565987,6.893463211207743,4034.3631597202652,306.7535948918192
6,17,9.21016096081033,7.83812001407376,7.631561539655628,4934.1630711407315,534.4759766397527
6,18,16.55306089356815,10.83541972474916,7.3492510496817935,364.737847663878,866.1186944844644
6,19,4.13370140075452,8.948617398537428,6.735742048664854,1781.823741154465,641.9009455973907
6,20,17.250054958361076,6.154943366577598,6.724753790516245,4801.778215067082,884.7235271722103
6,21,2.4805621443060692,13.479066269549609,6.677646165646402,600.4945783855153,284.85042248312817
